username,avatar_url,content,likes,timestamp,parent_comment,video_url,sentiment
@luckybank96,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/f5cd579604f54ea6497a2d0089718360~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=89faf09a&x-expires=1755352800&x-signature=Vk13fQMwehjk47JWhHae6BzLf2Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,đúng chúng tôi thích 😂 vợ thiên hạ đã muốn cho chúng tôi xem thì ngại gì k ngắm 😂,2.0,12-08-2025,,https://www.tiktok.com/@himz_1205/video/7537265078085684487,POS
@duynguyen123hd,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/456335ce779580ef765ef1753872c46e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6429b82f&x-expires=1755352800&x-signature=pt6lwJz6WvGF8fJrL7Zj%2BFIaoOE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Hưng yên mãi đỉnh,2.0,11-08-2025,,https://www.tiktok.com/@himz_1205/video/7537265078085684487,POS
@quyenauto833833,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/60cf87ae62e775dde5a55ac781422f51~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d38634b4&x-expires=1755352800&x-signature=IfClvs5ncJuErUxPftctp5jziCU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Cả cái hội đồng “ hữu duyên bl” họ đều duyệt . Bà vẫn ý kiến gì?,0.0,13-08-2025,,https://www.tiktok.com/@himz_1205/video/7537265078085684487,NEG
@sk.minhkhang,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7324750094127857666~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ff1eaf7d&x-expires=1755352800&x-signature=kFiFEuDakPMSIkDIAeelbyHYzaM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Anh chấp nhận được,0.0,12-08-2025,,https://www.tiktok.com/@himz_1205/video/7537265078085684487,NEU
@dung.kelvin93,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f3c3bc43b77ac9329de7f723da83b088~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2d8c67db&x-expires=1755352800&x-signature=qK00656yvy5HkrJZg9BZAkzwBKI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Gọi vốn phải ăn mặc vậy mới có tiền chứ,0.0,14-08-2025,,https://www.tiktok.com/@himz_1205/video/7537265078085684487,NEU
@pham.van.do.1974,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ac0d5b7f88c2167a1db194c2c9c21e5c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6f73b815&x-expires=1755352800&x-signature=4jVnSU4mNg%2FUKuz5%2BjbDnOvcr9o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,đẹp 💗,0.0,14-08-2025,,https://www.tiktok.com/@himz_1205/video/7537265078085684487,POS
@ngolinh1233,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3e58e1158223bd74e9f6aea470c2b905~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f2d89bb9&x-expires=1755352800&x-signature=w0NcIvU1s0o7APivpIHgRUNQKLY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,quá đẹp 😏😏,0.0,12-08-2025,,https://www.tiktok.com/@himz_1205/video/7537265078085684487,POS
@phongvu1988,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e4882f4d6ed311ca8c1f786536c30360~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c4362695&x-expires=1755352800&x-signature=yoSJ9I3ea4X%2FZvEnfjRMmdMpS9o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Đep,0.0,14-08-2025,,https://www.tiktok.com/@himz_1205/video/7537265078085684487,POS
@truongdam349,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/78b6652aa877a3e4a58449cdc850c4c8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b3e1ce4a&x-expires=1755352800&x-signature=ljVOz4l92aWBdVCkAAUmBvC6LIE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,cũng tầm giá t4 mường thanh,0.0,14-08-2025,,https://www.tiktok.com/@himz_1205/video/7537265078085684487,POS
@vn.h141,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f7fecf590a434d61da3e8840f6217664~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7c9bcd89&x-expires=1755352800&x-signature=hVHxmqeIfUuEN70m1QmxI7Tysuk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,làm phát sưng bụng luôn,0.0,13-08-2025,,https://www.tiktok.com/@himz_1205/video/7537265078085684487,NEG
@n.vanchinh171,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/adc1b76fc6a82bb6de722905aa1bac82~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=38bf5657&x-expires=1755352800&x-signature=D2mA4BH%2BspxC8tChBb%2F1edjh86s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"""Sẽ mách bồ""😂",2805.0,12-08-2025,,https://www.tiktok.com/@miecualinh/video/7537676496240938258,POS
@miecualinh,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b957722f7fbde8a3a3a80068becca4a7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d0a1a9f0&x-expires=1755352800&x-signature=ZnyeBE89QeeLa5892DuvSxG67ZY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ai đoán đc điều bất ngờ trong clip Mie tặng trà sữa nha 🤣🤣🤣,284.0,12-08-2025,,https://www.tiktok.com/@miecualinh/video/7537676496240938258,POS
@myphuong12607,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f972e8a872d542d366bbca617ae48f0b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b87e6238&x-expires=1755352800&x-signature=J8uvDAUgoKderx49P2SUSYcd3dI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Cười rung cả giường=)))),84.0,12-08-2025,,https://www.tiktok.com/@miecualinh/video/7537676496240938258,POS
@anhdung88886,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7325067945829367810~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3f7ecfd6&x-expires=1755352800&x-signature=N4DmFC490D37JTfPEnN7bDqZqWA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Xem vợ chồng nhà này cười đau hết bụng🤣🤣,0.0,15-08-2025,,https://www.tiktok.com/@miecualinh/video/7537676496240938258,POS
@kaiser14125,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fb9eba6fcf493b744ea78050b7415115~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a1e9a854&x-expires=1755352800&x-signature=e8t7eDmXx80IfYNkJJychVu1EDM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,bạn mệt mỏi lắm hẻ 🗿🗿🗿,7.0,12-08-2025,,https://www.tiktok.com/@miecualinh/video/7537676496240938258,NEG
@kophaithao17,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/05967e43fddcd902f438a34f117f6f22~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=df41d981&x-expires=1755352800&x-signature=e8YXV%2Bf715XwOEqYDVf%2BgyTKqiI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Chốt vẫn là xông vào😅,0.0,15-08-2025,,https://www.tiktok.com/@miecualinh/video/7537676496240938258,POS
@phuong_thuy96,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3094061b6c16c8990eaeb3dd3436c739~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f6acfcdf&x-expires=1755352800&x-signature=7q%2F%2BY%2B1HvKaWCW%2F3fNOWwP16HSo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,là vui dữ chưa ?,0.0,15-08-2025,,https://www.tiktok.com/@miecualinh/video/7537676496240938258,POS
@cuoilieu84,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/66e61598cd0d29b4d64afbb3e348747d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7b84f4e5&x-expires=1755352800&x-signature=Q3M4wQy58OSjaG6hlqYJwAPhVfw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,xem đi lại cười mãi,0.0,15-08-2025,,https://www.tiktok.com/@miecualinh/video/7537676496240938258,POS
@dybvwox2ywi9,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/82203aeaa2bb429c8d927eeb8f0baf1e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a82d7026&x-expires=1755352800&x-signature=xfsY04HE%2Fhr6mqLUYdcmR4%2F4%2FNE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,thg nào tìm kiếm miecualinh đóng phim vậy ?,0.0,13-08-2025,,https://www.tiktok.com/@miecualinh/video/7537676496240938258,POS
@thanhthuy..203,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f78fd5ab94d8a550af5f153f0240ff4b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dd4216b7&x-expires=1755352800&x-signature=VX4o9heRatgtSDLe8gqVNK9fOIM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ông bà có thôi đi kh 😅 cười đau bụng,0.0,15-08-2025,,https://www.tiktok.com/@miecualinh/video/7537676496240938258,POS
@caonhung1982,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7327329847796203528~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fe6417a3&x-expires=1755352800&x-signature=kFSFpeDVmTR3zcldDTR81kI1DMc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Đáng iu 🥰,1.0,14-08-2025,,https://www.tiktok.com/@miecualinh/video/7537676496240938258,POS
@ngoc_diem.1209,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/92a2e96216c843750cfa378207a7010c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1bdf82e1&x-expires=1755352800&x-signature=KLqsonb5Af9KskmXKghLJ9siPiU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ổng làm tâm lí nhưng ổng ko chịu đx khi ở nhà,0.0,14-08-2025,,https://www.tiktok.com/@miecualinh/video/7537676496240938258,POS
@tragiang_13.03,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f7ec9fb54288e4ee7fd68fa5c91ae76d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2c940e4c&x-expires=1755352800&x-signature=S7hed9AEV3x4Ig5I9NTrFkhijFY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,có vẻ lây rồi bây ạ😂,0.0,13-08-2025,,https://www.tiktok.com/@miecualinh/video/7537676496240938258,POS
@ka.kanh,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/32422c701508a98e0d352489f51373bc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fb342fb4&x-expires=1755352800&x-signature=eTaWkdwH1boBBHcz%2FZS85%2Bl4Qwo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Nhìn k giống ổng kia đang diễn đâu kkk =))))))),94.0,13-08-2025,,https://www.tiktok.com/@miecualinh/video/7537676496240938258,POS
@lucy_nguyen0811,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/dadec1f9a4c0722db02604a8c8977943~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3b7332a4&x-expires=1755352800&x-signature=PYFeuGkzxhH%2BprmdNplqH9u7zag%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Đúng bài của ô Linh nên ô biểu cảm thật sự 😂,0.0,14-08-2025,,https://www.tiktok.com/@miecualinh/video/7537676496240938258,POS
@duykhanh21509,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/4448e1a402948ef805e00925c7b5af6c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3fac0e8c&x-expires=1755352800&x-signature=ATZEsihLPTVlRTtIc27RSamdOek%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,có chống lại nhưng ko đáng kể anh à😌,145.0,12-08-2025,,https://www.tiktok.com/@miecualinh/video/7537676496240938258,NEG
@genie_9999,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/14eaa6d2941a575389e7143ebea68a23~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dc4b263b&x-expires=1755352800&x-signature=RBSv5Wcdb%2F6T9YsreCqZneOVgMk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Mai huy hoàng nhưng nhiều tóc hơn,5.0,13-08-2025,,https://www.tiktok.com/@miecualinh/video/7537676496240938258,POS
@lunna_3112,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/111a23a8e27d589d7ac4cf407da63773~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d6acc41e&x-expires=1755352800&x-signature=SvXll7f6bJBOPijF7JoWT%2BBoMpc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Ô làm thạc sĩ tâm lý mà về nhà anh ta lại hong giữ được tâm lý 😆😆😆,383.0,12-08-2025,,https://www.tiktok.com/@miecualinh/video/7537676496240938258,POS
@lylyy_.299201,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/8128c0699a5f38f22875936fa7feb36f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4dee7bd0&x-expires=1755352800&x-signature=xyvKAo5QXahWq4zaaypEkqQFEJ8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Hài chết đi đc 🤣,18.0,13-08-2025,,https://www.tiktok.com/@miecualinh/video/7537676496240938258,POS
@htyn_97,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7ea525eccc61943fa5cbc84c7e6649f8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3c15f57c&x-expires=1755352800&x-signature=3sJ8WD82sf891t%2Fpp%2B9Ho3WCtAk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Kênh ổng nhìn ngầu nhiêu qua kênh vk ổng nhìn như 2 con ng khác nhau🤣,2.0,13-08-2025,,https://www.tiktok.com/@miecualinh/video/7537676496240938258,POS
@tremtrem3636,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6d49d6e817777442c97622d47c325a88~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=15f9a1c3&x-expires=1755352800&x-signature=U8%2FQr90Ir95oe8Px4CltzC9oWuU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,răng khểnh niềng có bị mất k mng,1.0,20-07-2025,,https://www.tiktok.com/@nghwang05/video/7528294168142171410,POS
@ntt58_08,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e6efbc14330a447994b6f2c7d7d5268d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f5b8c334&x-expires=1755352800&x-signature=G2xrLVZOYAtEADVSTf5hJGHDUrw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,đưa đây t chịu khổ cho,13.0,20-07-2025,,https://www.tiktok.com/@nghwang05/video/7528294168142171410,NEG
@kanaekocho4679,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c3167d4ff59cf2ea798f3714d949ff27~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=25e5b51a&x-expires=1755352800&x-signature=CKXaoQASRGPvWugFhe2Y4cZ%2Bylw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,tao răng hô😶😶😶,0.0,15-08-2025,,https://www.tiktok.com/@nghwang05/video/7528294168142171410,POS
@0_hahaha_00,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/55109a880efcc35cea89ac58dd26b09e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=da7ac28d&x-expires=1755352800&x-signature=9%2BF1x65bs1wV1RbuuE5aF3UeqFo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,t thấy răng khểnh đáng yêu 😭,27500.0,18-07-2025,,https://www.tiktok.com/@nghwang05/video/7528294168142171410,POS
@haibang972,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6234d39497f81b6e4587491cc78839f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6a308444&x-expires=1755352800&x-signature=Aapj5qCSCgvIG0dPmiCzD29A%2B2k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,T khểnh 1 bên🥱,13.0,19-07-2025,,https://www.tiktok.com/@nghwang05/video/7528294168142171410,POS
@tnxinhyeuu_,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/86efa0ef5cd9f5ac67ca348cc09ca2f0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=11cb4422&x-expires=1755352800&x-signature=Y9BFdH1zWhfEpRGvnuK9TUICr0k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,nhung ma t thấy mấy người có răng khểnh có cái môi trôngg iu vãii ò,196.0,19-07-2025,,https://www.tiktok.com/@nghwang05/video/7528294168142171410,POS
@baobinht2....0_0,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cd6930bbad0ca5e63b954faa6a56e5eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a8459ab7&x-expires=1755352800&x-signature=XZEzHtxZrl0uK%2BFim8b4jJGQQbI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,mik có 4 cái răng chó,63.0,20-07-2025,,https://www.tiktok.com/@nghwang05/video/7528294168142171410,NEG
@its.tons_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/92e02e5981c7b39a9b80085e01e2d908~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bbdd15fc&x-expires=1755352800&x-signature=iYpT0IdGVojhZImUT8C4Ef%2B%2FJ10%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,răng khểnh hồi xưa đi học bị đồn là ma cà rồng giả làm con người =)),1.0,19-07-2025,,https://www.tiktok.com/@nghwang05/video/7528294168142171410,NEG
@nhhh11110,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/cd444d38056c023391de0cf3899d52b7~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7be03183&x-expires=1755352800&x-signature=jRl%2FY2juvt5%2FmBXFLKpTlagidSk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,🥰 Nỗi khổ mấy ai hiểu,2.0,18-07-2025,,https://www.tiktok.com/@nghwang05/video/7528294168142171410,POS
@hanhcotu,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b659892674b07568403147445ad87f7e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9fae71a3&x-expires=1755352800&x-signature=NuzprpDjcitXBjY06YydIZGluRE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,T răng chó đây này ☺️🥰😭,0.0,09-08-2025,,https://www.tiktok.com/@nghwang05/video/7528294168142171410,POS
@ph.trung2710,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b947a30b8465c95a0b44e4236abb820f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4853361f&x-expires=1755352800&x-signature=imugAyeHTBn8ayiK7O4ztMuGMxA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,chung số phận răng khểnh😭,13.0,19-07-2025,,https://www.tiktok.com/@nghwang05/video/7528294168142171410,NEG
@minhthuyyyy,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/25ffefdc832ac2a54b4c7df848e82b71~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0e671622&x-expires=1755352800&x-signature=7rB44y6%2FxZh5v5iFsXtvDZejHBM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,cx mún có nỗi khổ này😭,1.0,19-07-2025,,https://www.tiktok.com/@nghwang05/video/7528294168142171410,NEG
@_iw.qnhucte_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c507f3552135035704c063024d8960cf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=785ce94f&x-expires=1755352800&x-signature=464DnxanVhSVvP1uw%2FXD9hjhrxw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,răng giống t vay😭,1.0,19-07-2025,,https://www.tiktok.com/@nghwang05/video/7528294168142171410,POS
@khly169,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ad25e04f188fdc0f181a483d0e31ff63~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=86d2d2bd&x-expires=1755352800&x-signature=oPlx9EcVyLyLn9qFlTqdj%2FyS6d0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,T uoc có răng khểnh còn chả đc:)),19.0,19-07-2025,,https://www.tiktok.com/@nghwang05/video/7528294168142171410,POS
