username,avatar_url,content,likes,timestamp,parent_comment,video_url,sentiment
@_hello_beo_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c0d05d3a519e7ba47c5cc91019730031~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dbe6ce6a&x-expires=1755352800&x-signature=kR3HC9Gsssw7Ts0BHIz30vySiA4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Chút hương thơm từ dau lm ta kh doii dc lâu,18.0,12-08-2025,,https://www.tiktok.com/@hariwonday/video/7537231701492239624,NEG
@binho071011,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b2c01a990fdf5513f0a2beb7085ae541~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8780acc8&x-expires=1755352800&x-signature=ecHH3Rnagfw2QKUyBVnebbwiZ1w%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,sớm chị yeu oiiii,2.0,11-08-2025,,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@luckyl633,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/c7214ca1f9132d687daadbc6a96f70f8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=27df34f9&x-expires=1755352800&x-signature=38NXc7SCnF0IcoKvyGYdkLhbJFs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Iu chi🥰🥰🥰,0.0,14-08-2025,,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@woranune2428,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ff8f3b0d687e4c79bdcc50979e924c3d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=211b5508&x-expires=1755352800&x-signature=3tYMQAaDOFaiavH9hnGrcV%2FMIDs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Dễ thương😍😍,2.0,11-08-2025,,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@chuppahanhydrous,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/ecd0cbc423ebe6dc936b161f25bb9c71~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4ab87766&x-expires=1755352800&x-signature=uK7d0plX6GTTUddVqOZDmaxK4xI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,🎁🎁🎁🎁🎁😇Xin chào công thành hoàng tử trong mơ,2.0,11-08-2025,,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@baohoang8489,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c3a816c4fb6c026f25ace5235d69035f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fbbab770&x-expires=1755352800&x-signature=xew0rZC1%2FWo3K0k8lN6rEU4%2F%2F0s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,cưng chưa kìa,1.0,11-08-2025,,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@hang.bui6389,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c51934943d2283cd8cbae034c1923bfe~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=dbcc3562&x-expires=1755352800&x-signature=gtL%2B9AcyO9jPVewkiveOeyE6Z5U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,chị hariwon xinh gái oi🥰🥰 Follow e đi chị,2.0,11-08-2025,,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@htbonnie,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d628d6ab16ed0999e7c938a87d4aafc1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3accac71&x-expires=1755352800&x-signature=wT4aHGlwITjF8NRVgpiHZjxOlYI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Nguyên bộ của chị Harri đẹp quá à đôi dép nữa mêee 😘💖💖,1.0,12-08-2025,,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@t_th_tr,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e1484aaef28394524ba41341bf69111d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=631dabbc&x-expires=1755352800&x-signature=weSUMsU3Li5diDsT0Kb9IqTjUkI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,2 cj này xinh quá,1.0,11-08-2025,,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@huyycte0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/805012d34f77dae22db69ed26bb6ac1c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0b13e41d&x-expires=1755352800&x-signature=%2BEliyogNVpbqFGLOZdwyOn3j%2BSU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,tưởng ng hàn k đó tr,0.0,13-08-2025,,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@fan.winx3,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=52215330&x-expires=1755352800&x-signature=RGD4GBlA2xSsFiknFX1hyadxk9M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,xinh qua trơi,0.0,11-08-2025,,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@hoangliem2021,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/dff614d52b29df051ba93256623ee5d4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=baa16f88&x-expires=1755352800&x-signature=O5YrO0qGly4PRxODfU5lfQ6wlk0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Sành điệu 👍👍👍,1.0,11-08-2025,,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@nhull46,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7241130834944589830~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=29c993fb&x-expires=1755352800&x-signature=RHt4bszfEnbh7gPw2UXxR5YPw2k%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,ò dễ thương quá,2.0,11-08-2025,,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@userh9k15pcvp1,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7116196524316426266~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=48cf7543&x-expires=1755352800&x-signature=XxeqlV0wNvpQRPe9EAMo6PJdgpo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,dễ thương,0.0,13-08-2025,,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@annguyen59855,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7375859556858986504~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7ec71bdc&x-expires=1755352800&x-signature=GqR0%2FoL3eFa57hR6awv5lE6gj6s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,2 chi đep qua a,2.0,11-08-2025,,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@manhhung20110,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e5fd7b0888398678df1f1244a3a16909~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1987f9fe&x-expires=1755352800&x-signature=nySniqfMGe7yVnr2AgJRPBuL6Zo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,đang yêu qua 😁😁😁😁😁😁🥰🥰🥰🥰,0.0,12-08-2025,,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@xquangtun23,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fd62d36f7f36a5551c7d063c6512e04b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bcf143d1&x-expires=1755352800&x-signature=UHne4D6b%2F3%2Bf84SjDzWRUqysXDQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Yêu thương ❤️,0.0,11-08-2025,,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@ngocnhu161_,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e675ac3594c68574ec829b422735cf37~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a2f48e78&x-expires=1755352800&x-signature=Lv85VY95aUAei%2FRBrhZJwigMdbs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,đẹp quá cj yêu ơiii,0.0,11-08-2025,,https://www.tiktok.com/@hariwonday/video/7537231701492239624,POS
@motngaymoi39,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e9205aa068c670e66cbda12de462b078~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=837b20ea&x-expires=1755352800&x-signature=OKVTfxGO8HGwWWeM6m05iERlf8U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Thua Phi Nhung mỗi cái mộ,213.0,08-08-2025,,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,NEG
@tuan_xao_cho,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=52215330&x-expires=1755352800&x-signature=RGD4GBlA2xSsFiknFX1hyadxk9M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,MẤY BÀ PARKY HÁT BOLERO LÒI RA LIỀN,0.0,14-08-2025,,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,NEG
@thu.t721,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/dcbe8dca8220c144acfa3a93735aecf4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a9ea3d2f&x-expires=1755352800&x-signature=F6lcH0KuExK5A1bOgMJc%2FWKKmXk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,miền nam hát chơm chơm nó sẽ nhẹ hơn cách phát âm của miền bắc😂,0.0,10-08-2025,,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@minhquan.minhquan,https://p9-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a3dc39dec238c51e4b43d27961d33554~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f471f6c0&x-expires=1755352800&x-signature=n6KgjrnpybAFSGQZErXX%2FLslqyA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,về dinh chứ ko phải về kinh e nhé,0.0,10-08-2025,,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,NEG
@biththy68,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7327115525585436674~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=af5a212a&x-expires=1755352800&x-signature=qUtGevN1OeX3PgMGPzM0VLiJm30%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,bài hát tên gì vậy mn,1.0,09-08-2025,,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@snowfire2,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=52215330&x-expires=1755352800&x-signature=RGD4GBlA2xSsFiknFX1hyadxk9M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"khó hát giọng Miền Tây lắm em, mặc dù em hát hay",0.0,10-08-2025,,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@nvt92.1006,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/df38a3d22631cc83c5e754e9aa88d6cc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=94440b1f&x-expires=1755352800&x-signature=tUGXaxDcVSDsu%2F9J%2BqHBKrXQDns%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Bao năm tháng bon chen nay ghé thăm em cô em bán chôm chôm nay bán bia ôm 😅😅😅,14.0,10-08-2025,,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@ngoc.thai.home,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7a6b2872a935dd24f79e443a1429e442~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5d8cb186&x-expires=1755352800&x-signature=Taunf8xcKmVaZaYV8E825O1XSEc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"@Ngọc Thái Homes: Hi mấy cậu cuti cậu có thể fl hộ tớ hum?✨nếu có thì cho tớ 1fl nhaaa ,nếu phiền thì cho mìnhh xloiii~chúc bbi 1 ngày vv ạ😆><( nếu couu cần trả thì bl fl chéoooo nhe✨💕) cứ fl đi tui fl lại nè🥰 c.ơn mấy bạn nhìu 🎀",0.0,15-08-2025,,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@m.tiger51,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6cefbd8995dbe1f877782e5157cd666f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fff73331&x-expires=1755352800&x-signature=q8wjBcLq%2FFEEoyRMHfm5L%2BrUQrw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"Thả chữ Emmm… cái,phải xem đi xem lại mấy chục lần",10.0,08-08-2025,,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@phuclongkontum,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/56d8cebd3d1e489e596dc7d3d414123d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=514b18e5&x-expires=1755352800&x-signature=6BAOdITuSAgGuM85etdtkXe%2BR0M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,lên xh lun rùi 😂😂,0.0,11-08-2025,,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@viiviettanh,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c26341c2590480b15e678139c0168e09~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b1e04536&x-expires=1755352800&x-signature=c073WJPunPHDH2dAj309O5imwgo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,Chữ em nghe quấn quá em ơi nghe đi nghe lại lm anh k nớ lướt qua luôn ý ❤️❤️🥰,0.0,15-08-2025,,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
@tunhong593,https://p16-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7222909478922879002~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=add6a9cc&x-expires=1755352800&x-signature=9CBvpKrlDlA9rNcrGIr9p20Q%2FYQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"Chữ Emmmm cuốn thật , nghe đi nghe lại củng vid chữ Em",0.0,15-08-2025,,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,NEG
@xoay22,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7322710528822870018~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2aa0c0f5&x-expires=1755352800&x-signature=twEvqWrwqVi4bbV20OAH1TGzf6Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my,"có ng kêu bả hát nhép, muốn bả quay gần lại hát xem có phải thật ko, nên bả moi quay sát cận cảnh vâỵ á,, câu cuối đệm thêm chữ Nghe rõ chưa ạ 😅",0.0,11-08-2025,,https://www.tiktok.com/@genznghegi04/video/7536054185515666696,POS
