url,thumbnail,description,likes,category,username
https://www.tiktok.com/@minhthien10.12/video/7527960913727540498,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oY7BQ4ED7tfDBx4HYQLxImYQScFn5jAe4UC4fA~tplv-photomode-zoomcover:720:720.jpeg?dr=14555&x-expires=1754578800&x-signature=jvquhOzJVSorLjbPvgTrED2xzsI%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,,121300.0,all,minhthien10.12
https://www.tiktok.com/@mia.photo/video/7531618259502648583,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oYYdJAKB0BrybgtiiAAt7AE0CAUFfQkwWIIuC0~tplv-photomode-zoomcover:720:720.jpeg?dr=14555&x-expires=1754578800&x-signature=2LAShHURNI0YlvcS9JpJZWKt17c%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,,31700.0,all,mia.photo
https://www.tiktok.com/@xiuxiu2802/video/7532445807233076481,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o0EIIFRgTEAeDWDkIfVFAoAAEVnbDEg5CCeAj7~tplv-photomode-zoomcover:720:720.jpeg?dr=14555&x-expires=1754578800&x-signature=d4%2F6KyN%2BOwdO83e81J4n0Fm%2F4zk%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,,19500.0,all,xiuxiu2802
https://www.tiktok.com/@vudacduy/video/7531361700474391825,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oM6EIJcRME6MHmDgBOgFfhZpEfxVoiEBHBViEA~tplv-photomode-zoomcover:720:720.jpeg?dr=14555&x-expires=1754578800&x-signature=%2BWKd6OvBfvetisiQhhJwYmf6LMU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,,54200.0,all,vudacduy
https://www.tiktok.com/@hamidangdihoc2013/video/7533064561394584839,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ooYlCBn9KI7qYSba7AIlOAi0rPAEEAVz3iATB~tplv-photomode-zoomcover:720:720.jpeg?dr=14555&x-expires=1754578800&x-signature=ISvkcLU8BB0Qo7sLlC8vDDRTPF4%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,,66100.0,all,hamidangdihoc2013
https://www.tiktok.com/@safari.animal6/video/7532439753422032135,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oUiImSII2GFb57BNAwfuidAqGvI0hFMQAER0mC~tplv-photomode-zoomcover:720:720.jpeg?dr=14555&x-expires=1754578800&x-signature=4kmYXHAIeN3WfpcCIhR9VjS4J04%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,,8142.0,all,safari.animal6
https://www.tiktok.com/@dngoththu/video/7522146858840460562,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o0EiLBaIK6G9YUtaojIAAXPGBAk4isBFC4VQI~tplv-photomode-zoomcover:720:720.jpeg?dr=14555&x-expires=1754578800&x-signature=X9iaaJUgRG%2FhJfHNNn2VWsHOP%2Fs%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,,75800.0,all,dngoththu
https://www.tiktok.com/@quyphuonghoang1991/video/7532481439649123592,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oIQpIByGUBM7RfrGQivAffMDWT8sAFfLRAmFj1~tplv-photomode-zoomcover:720:720.jpeg?dr=14555&x-expires=1754578800&x-signature=ghBO0xL0JSst4fe9p2FzHo0CzcM%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,,18200.0,all,quyphuonghoang1991
https://www.tiktok.com/@nganchip512/video/7532782322664344840,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/o8AAIaFJT80IfABB6yBOuIwqqR0IiiiwZDHCjR~tplv-photomode-zoomcover:720:720.jpeg?dr=14555&x-expires=1754578800&x-signature=KB774rXaD3EKIalnZ6sVqDSzCOU%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,,22300.0,all,nganchip512
https://www.tiktok.com/@fjv723/video/7533147570869243144,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oM4x5YghUEroq3uoAgBfQOIWf2EE9BBUdDtRiF~tplv-photomode-zoomcover:720:720.jpeg?dr=14555&x-expires=1754578800&x-signature=ekymn2jRdBfoD2BfGp7EicCZ55U%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,,328900.0,all,fjv723
https://www.tiktok.com/@nhungduatretainang/video/7532553333328842002,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/ooCAIkNyIEEvgvPYVYaiBJBlVoiCAAIkWAAAB~tplv-photomode-zoomcover:720:720.jpeg?dr=14555&x-expires=1754578800&x-signature=lFCbbnn6bDrcxYK8CGox9F41IQQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,,181700.0,all,nhungduatretainang
https://www.tiktok.com/@bongdavadoisong/video/7533633123913895176,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oMuMu0m2idVmAiOCaAKEAwA1qLARBlB6BIxfKd~tplv-photomode-zoomcover:720:720.jpeg?dr=14555&x-expires=1754578800&x-signature=fYYKNWEsECYUuoDgo8SZ0Ql10kM%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,,87300.0,all,bongdavadoisong
https://www.tiktok.com/@tamtrangcuocsongodoi/video/7532859996132920583,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oMoVUWKG8BrEhAFR2BaIJERAviEogKfOEgGDEe~tplv-photomode-zoomcover:720:720.jpeg?dr=14555&x-expires=1754578800&x-signature=XD1C%2BZGM3Y1%2FgEOGN9ao5441f3k%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,,8470.0,all,tamtrangcuocsongodoi
https://www.tiktok.com/@60giay.com/video/7532525776672001298,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oUAGAepHeCiA4JiAWRY53hvmQINWgvvAAeAJof~tplv-photomode-zoomcover:720:720.jpeg?dr=14555&x-expires=1754578800&x-signature=pusyrOdEtYTLxj1PHhtGjaH1Dlw%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,,70800.0,all,60giay.com
https://www.tiktok.com/@quynmei_26/video/7532586641186131207,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oIOo2zfHFAp4DRHjgIiziHcBKfzoy6RiBEBWJI~tplv-photomode-zoomcover:720:720.jpeg?dr=14555&x-expires=1754578800&x-signature=KHPQ9kCPQoXZgfK%2F8PN1Xoox5gY%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,,107500.0,all,quynmei_26
https://www.tiktok.com/@truongxuannguyenn/video/7530550563738602759,https://p16-sign-sg.tiktokcdn.com/tos-alisg-p-0037/owcfqAeLoAQGKxjEIZAtQALIBAHXDRDeGrD8CO~tplv-photomode-zoomcover:720:720.jpeg?dr=14555&x-expires=1754578800&x-signature=darXMPVE1OYAe8sR%2FcIUx65h2JQ%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,,68500.0,all,truongxuannguyenn
https://www.tiktok.com/@shopt1.com/video/7532069151125376269,https://p19-sign.tiktokcdn-us.com/tos-useast5-p-0068-tx/o8PC94LaSBShwLWBPREIIHzmU5d6AIgiDIVAi~tplv-photomode-zoomcover:720:720.jpeg?dr=14555&x-expires=1754578800&x-signature=sKPAxJke3r%2B9nVFvl2cJqd3UKc0%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,,33800.0,all,shopt1.com
https://www.tiktok.com/@lanngoc7008/video/7531676482834304264,https://p9-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oIiTQ1LGdFmI4ALGfGmQH7fCjFRgAIe8kexGIk~tplv-photomode-zoomcover:720:720.jpeg?dr=14555&x-expires=1754578800&x-signature=rBcq8EFglWr9BLx%2BtxdWhTGdp4A%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,,58200.0,all,lanngoc7008
https://www.tiktok.com/@seedobeely/video/7532051445420510471,https://p9-sign-sg.tiktokcdn.com/tos-alisg-p-0037/osO8CimCiIGIwIQ55HfxzxuAICa00BoUACnOAv~tplv-photomode-zoomcover:720:720.jpeg?dr=14555&x-expires=1754578800&x-signature=%2FdftJS8Ba%2B2CpBE%2Ftb0bJShP1XY%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,,43900.0,all,seedobeely
https://www.tiktok.com/@_pquyennn_/video/7524716894645947655,https://p9-sign-sg.tiktokcdn.com/tos-alisg-p-0037/oEX9InOBYPCtuiGAAIKl0B6AasEu8jpA5iVYF~tplv-photomode-zoomcover:720:720.jpeg?dr=14555&x-expires=1754578800&x-signature=c6XRzqY3ok08wOiME8paun0vJTM%3D&t=4d5b0474&ps=13740610&shp=81f88b70&shcp=43f4a2f9&idc=my&ftpl=1,,157900.0,all,_pquyennn_
